,product_id,product_category,Price,scrapy_datetime,style_id,color_id,color_name,Fit,Composition,Size,Product safety
25,0985197005,men_jeans_slim,$ 19.99,2021-10-23  15:34:17,0985197,005,Black,Slim fit,"Shell: Cotton 99%, Spandex 1%","The model is 182cm/6'0"" and wears a size 31/32",
26,0985197005,men_jeans_slim,$ 19.99,2021-10-23  15:34:17,0985197,005,Midnight blue,Slim fit,"Pocket lining: Polyester 65%, Cotton 35%","The model is 182cm/6'0"" and wears a size 31/32",
27,0985197005,men_jeans_slim,$ 19.99,2021-10-23  15:34:17,0985197,005,Midnight blue,Slim fit,"Shell: Cotton 99%, Spandex 1%","The model is 182cm/6'0"" and wears a size 31/32",
28,0985197005,men_jeans_slim,$ 19.99,2021-10-23  15:34:17,0985197,005,Dark denim blue,Slim fit,"Pocket lining: Polyester 65%, Cotton 35%","The model is 182cm/6'0"" and wears a size 31/32",
29,0985197005,men_jeans_slim,$ 19.99,2021-10-23  15:34:17,0985197,005,Dark denim blue,Slim fit,"Shell: Cotton 99%, Spandex 1%","The model is 182cm/6'0"" and wears a size 31/32",
30,0985197005,men_jeans_slim,$ 19.99,2021-10-23  15:34:17,0985197,005,Dark denim blue,Slim fit,"Pocket lining: Polyester 65%, Cotton 35%","The model is 182cm/6'0"" and wears a size 31/32",
31,0985197005,men_jeans_slim,$ 19.99,2021-10-23  15:34:17,0985197,005,Dark denim blue,Slim fit,"Shell: Cotton 99%, Spandex 1%","The model is 182cm/6'0"" and wears a size 31/32",
32,0985197005,men_jeans_slim,$ 19.99,2021-10-23  15:34:17,0985197,005,Light denim blue,Slim fit,"Pocket lining: Polyester 65%, Cotton 35%","The model is 182cm/6'0"" and wears a size 31/32",
33,0985197005,men_jeans_slim,$ 19.99,2021-10-23  15:34:17,0985197,005,Light denim blue,Slim fit,"Shell: Cotton 99%, Spandex 1%","The model is 182cm/6'0"" and wears a size 31/32",
34,0985197005,men_jeans_slim,$ 19.99,2021-10-23  15:34:17,0985197,005,Dark gray,Slim fit,"Pocket lining: Polyester 65%, Cotton 35%","The model is 182cm/6'0"" and wears a size 31/32",
35,0985197005,men_jeans_slim,$ 19.99,2021-10-23  15:34:17,0985197,005,Dark gray,Slim fit,"Shell: Cotton 99%, Spandex 1%","The model is 182cm/6'0"" and wears a size 31/32",
36,0985197005,men_jeans_slim,$ 19.99,2021-10-23  15:34:17,0985197,005,Black,Slim fit,"Pocket lining: Polyester 65%, Cotton 35%","The model is 187cm/6'2"" and wears a size 31/32",
37,0985197005,men_jeans_slim,$ 19.99,2021-10-23  15:34:17,0985197,005,Black,Slim fit,"Shell: Cotton 99%, Spandex 1%","The model is 187cm/6'2"" and wears a size 31/32",
38,0985197005,men_jeans_slim,$ 19.99,2021-10-23  15:34:17,0985197,005,Midnight blue,Slim fit,"Pocket lining: Polyester 65%, Cotton 35%","The model is 187cm/6'2"" and wears a size 31/32",
39,0985197005,men_jeans_slim,$ 19.99,2021-10-23  15:34:17,0985197,005,Midnight blue,Slim fit,"Shell: Cotton 99%, Spandex 1%","The model is 187cm/6'2"" and wears a size 31/32",
40,0985197005,men_jeans_slim,$ 19.99,2021-10-23  15:34:17,0985197,005,Denim blue,Slim fit,"Pocket lining: Polyester 65%, Cotton 35%","The model is 187cm/6'2"" and wears a size 31/32",
41,0985197005,men_jeans_slim,$ 19.99,2021-10-23  15:34:17,0985197,005,Denim blue,Slim fit,"Shell: Cotton 99%, Spandex 1%","The model is 187cm/6'2"" and wears a size 31/32",
42,0985197005,men_jeans_slim,$ 19.99,2021-10-23  15:34:17,0985197,005,Dark denim blue,Slim fit,"Pocket lining: Polyester 65%, Cotton 35%","The model is 187cm/6'2"" and wears a size 31/32",
43,0985197005,men_jeans_slim,$ 19.99,2021-10-23  15:34:17,0985197,005,Dark denim blue,Slim fit,"Shell: Cotton 99%, Spandex 1%","The model is 187cm/6'2"" and wears a size 31/32",
44,0985197005,men_jeans_slim,$ 19.99,2021-10-23  15:34:17,0985197,005,Dark denim blue,Slim fit,"Pocket lining: Polyester 65%, Cotton 35%","The model is 187cm/6'2"" and wears a size 31/32",
45,0985197005,men_jeans_slim,$ 19.99,2021-10-23  15:34:17,0985197,005,Dark denim blue,Slim fit,"Shell: Cotton 99%, Spandex 1%","The model is 187cm/6'2"" and wears a size 31/32",
46,0985197005,men_jeans_slim,$ 19.99,2021-10-23  15:34:17,0985197,005,Light denim blue,Slim fit,"Pocket lining: Polyester 65%, Cotton 35%","The model is 187cm/6'2"" and wears a size 31/32",
47,0985197005,men_jeans_slim,$ 19.99,2021-10-23  15:34:17,0985197,005,Light denim blue,Slim fit,"Shell: Cotton 99%, Spandex 1%","The model is 187cm/6'2"" and wears a size 31/32",
48,0985197005,men_jeans_slim,$ 19.99,2021-10-23  15:34:17,0985197,005,Black,Slim fit,"Pocket lining: Polyester 65%, Cotton 35%","The model is 187cm/6'2"" and wears a size 31/32",
49,0985197005,men_jeans_slim,$ 19.99,2021-10-23  15:34:17,0985197,005,Black,Slim fit,"Shell: Cotton 99%, Spandex 1%","The model is 187cm/6'2"" and wears a size 31/32",
50,0985197005,men_jeans_slim,$ 19.99,2021-10-23  15:34:17,0985197,005,Midnight blue,Slim fit,"Pocket lining: Polyester 65%, Cotton 35%","The model is 187cm/6'2"" and wears a size 31/32",
51,0985197005,men_jeans_slim,$ 19.99,2021-10-23  15:34:17,0985197,005,Midnight blue,Slim fit,"Shell: Cotton 99%, Spandex 1%","The model is 187cm/6'2"" and wears a size 31/32",
52,0985197005,men_jeans_slim,$ 19.99,2021-10-23  15:34:17,0985197,005,Denim blue,Slim fit,"Pocket lining: Polyester 65%, Cotton 35%","The model is 187cm/6'2"" and wears a size 31/32",
53,0985197005,men_jeans_slim,$ 19.99,2021-10-23  15:34:17,0985197,005,Denim blue,Slim fit,"Shell: Cotton 99%, Spandex 1%","The model is 187cm/6'2"" and wears a size 31/32",
54,0985197005,men_jeans_slim,$ 19.99,2021-10-23  15:34:17,0985197,005,Dark denim blue,Slim fit,"Pocket lining: Polyester 65%, Cotton 35%","The model is 187cm/6'2"" and wears a size 31/32",
55,0985197005,men_jeans_slim,$ 19.99,2021-10-23  15:34:17,0985197,005,Dark denim blue,Slim fit,"Shell: Cotton 99%, Spandex 1%","The model is 187cm/6'2"" and wears a size 31/32",
56,0985197005,men_jeans_slim,$ 19.99,2021-10-23  15:34:17,0985197,005,Dark denim blue,Slim fit,"Pocket lining: Polyester 65%, Cotton 35%","The model is 187cm/6'2"" and wears a size 31/32",
57,0985197005,men_jeans_slim,$ 19.99,2021-10-23  15:34:17,0985197,005,Dark denim blue,Slim fit,"Shell: Cotton 99%, Spandex 1%","The model is 187cm/6'2"" and wears a size 31/32",
58,0985197005,men_jeans_slim,$ 19.99,2021-10-23  15:34:17,0985197,005,Dark gray,Slim fit,"Pocket lining: Polyester 65%, Cotton 35%","The model is 187cm/6'2"" and wears a size 31/32",
59,0985197005,men_jeans_slim,$ 19.99,2021-10-23  15:34:17,0985197,005,Dark gray,Slim fit,"Shell: Cotton 99%, Spandex 1%","The model is 187cm/6'2"" and wears a size 31/32",
60,0985197005,men_jeans_slim,$ 19.99,2021-10-23  15:34:17,0985197,005,Black,Slim fit,"Shell: Cotton 99%, Spandex 1%","The model is 182cm/6'0"" and wears a size 31/32",
61,0985197005,men_jeans_slim,$ 19.99,2021-10-23  15:34:17,0985197,005,Black,Slim fit,"Pocket lining: Polyester 65%, Cotton 35%","The model is 182cm/6'0"" and wears a size 31/32",
62,0985197005,men_jeans_slim,$ 19.99,2021-10-23  15:34:17,0985197,005,Denim blue,Slim fit,"Shell: Cotton 99%, Spandex 1%","The model is 182cm/6'0"" and wears a size 31/32",
63,0985197005,men_jeans_slim,$ 19.99,2021-10-23  15:34:17,0985197,005,Denim blue,Slim fit,"Pocket lining: Polyester 65%, Cotton 35%","The model is 182cm/6'0"" and wears a size 31/32",
64,0985197005,men_jeans_slim,$ 19.99,2021-10-23  15:34:17,0985197,005,Dark denim blue,Slim fit,"Shell: Cotton 99%, Spandex 1%","The model is 182cm/6'0"" and wears a size 31/32",
65,0985197005,men_jeans_slim,$ 19.99,2021-10-23  15:34:17,0985197,005,Dark denim blue,Slim fit,"Pocket lining: Polyester 65%, Cotton 35%","The model is 182cm/6'0"" and wears a size 31/32",
66,0985197005,men_jeans_slim,$ 19.99,2021-10-23  15:34:17,0985197,005,Dark denim blue,Slim fit,"Shell: Cotton 99%, Spandex 1%","The model is 182cm/6'0"" and wears a size 31/32",
67,0985197005,men_jeans_slim,$ 19.99,2021-10-23  15:34:17,0985197,005,Dark denim blue,Slim fit,"Pocket lining: Polyester 65%, Cotton 35%","The model is 182cm/6'0"" and wears a size 31/32",
68,0985197005,men_jeans_slim,$ 19.99,2021-10-23  15:34:17,0985197,005,Light denim blue,Slim fit,"Shell: Cotton 99%, Spandex 1%","The model is 182cm/6'0"" and wears a size 31/32",
69,0985197005,men_jeans_slim,$ 19.99,2021-10-23  15:34:17,0985197,005,Light denim blue,Slim fit,"Pocket lining: Polyester 65%, Cotton 35%","The model is 182cm/6'0"" and wears a size 31/32",
70,0985197005,men_jeans_slim,$ 19.99,2021-10-23  15:34:17,0985197,005,Dark gray,Slim fit,"Shell: Cotton 99%, Spandex 1%","The model is 182cm/6'0"" and wears a size 31/32",
71,0985197005,men_jeans_slim,$ 19.99,2021-10-23  15:34:17,0985197,005,Dark gray,Slim fit,"Pocket lining: Polyester 65%, Cotton 35%","The model is 182cm/6'0"" and wears a size 31/32",
72,0985197005,men_jeans_slim,$ 19.99,2021-10-23  15:34:17,0985197,005,Black,Slim fit,Pocket lining: Cotton 100%,,
73,0985197005,men_jeans_slim,$ 19.99,2021-10-23  15:34:17,0985197,005,Black,Slim fit,"Shell: Cotton 99%, Spandex 1%",,
74,0985197005,men_jeans_slim,$ 19.99,2021-10-23  15:34:17,0985197,005,Midnight blue,Slim fit,Pocket lining: Cotton 100%,,
75,0985197005,men_jeans_slim,$ 19.99,2021-10-23  15:34:17,0985197,005,Midnight blue,Slim fit,"Shell: Cotton 99%, Spandex 1%",,
76,0985197005,men_jeans_slim,$ 19.99,2021-10-23  15:34:17,0985197,005,Denim blue,Slim fit,Pocket lining: Cotton 100%,,
77,0985197005,men_jeans_slim,$ 19.99,2021-10-23  15:34:17,0985197,005,Denim blue,Slim fit,"Shell: Cotton 99%, Spandex 1%",,
78,0985197005,men_jeans_slim,$ 19.99,2021-10-23  15:34:17,0985197,005,Dark denim blue,Slim fit,Pocket lining: Cotton 100%,,
79,0985197005,men_jeans_slim,$ 19.99,2021-10-23  15:34:17,0985197,005,Dark denim blue,Slim fit,"Shell: Cotton 99%, Spandex 1%",,
80,0985197005,men_jeans_slim,$ 19.99,2021-10-23  15:34:17,0985197,005,Light denim blue,Slim fit,Pocket lining: Cotton 100%,,
81,0985197005,men_jeans_slim,$ 19.99,2021-10-23  15:34:17,0985197,005,Light denim blue,Slim fit,"Shell: Cotton 99%, Spandex 1%",,
82,0985197005,men_jeans_slim,$ 19.99,2021-10-23  15:34:17,0985197,005,Dark gray,Slim fit,Pocket lining: Cotton 100%,,
83,0985197005,men_jeans_slim,$ 19.99,2021-10-23  15:34:17,0985197,005,Dark gray,Slim fit,"Shell: Cotton 99%, Spandex 1%",,
84,0690449051,men_jeans_ripped,$ 39.99,2021-10-23  15:34:17,0690449,051,Light denim blue/trashed,Skinny fit,"Cotton 98%, Spandex 2%",,
85,0690449051,men_jeans_ripped,$ 39.99,2021-10-23  15:34:17,0690449,051,Denim blue,Skinny fit,"Cotton 98%, Spandex 2%",,
86,0690449051,men_jeans_ripped,$ 39.99,2021-10-23  15:34:17,0690449,051,Black/washed,Skinny fit,"Cotton 98%, Spandex 2%",,
87,0690449051,men_jeans_ripped,$ 39.99,2021-10-23  15:34:17,0690449,051,Light denim blue,Skinny fit,"Cotton 98%, Spandex 2%",,
88,0690449051,men_jeans_ripped,$ 39.99,2021-10-23  15:34:17,0690449,051,Black washed out,Skinny fit,"Cotton 98%, Spandex 2%",,
89,0690449051,men_jeans_ripped,$ 39.99,2021-10-23  15:34:17,0690449,051,White,Skinny fit,"Cotton 98%, Spandex 2%",,
90,0690449051,men_jeans_ripped,$ 39.99,2021-10-23  15:34:17,0690449,051,Black/washed,Skinny fit,"Cotton 98%, Spandex 2%",,
91,0690449051,men_jeans_ripped,$ 39.99,2021-10-23  15:34:17,0690449,051,Dark denim blue/trashed,Skinny fit,"Cotton 98%, Spandex 2%",,
92,0690449051,men_jeans_ripped,$ 39.99,2021-10-23  15:34:17,0690449,051,Black/trashed,Skinny fit,"Cotton 98%, Spandex 2%",,
93,0690449051,men_jeans_ripped,$ 39.99,2021-10-23  15:34:17,0690449,051,Dark blue/Trashed,Skinny fit,"Cotton 98%, Spandex 2%",,
94,0690449051,men_jeans_ripped,$ 39.99,2021-10-23  15:34:17,0690449,051,Dark blue/washed out,Skinny fit,"Cotton 98%, Spandex 2%",,
95,0690449051,men_jeans_ripped,$ 39.99,2021-10-23  15:34:17,0690449,051,Denim blue/trashed,Skinny fit,"Cotton 98%, Spandex 2%",,
96,0690449051,men_jeans_ripped,$ 39.99,2021-10-23  15:34:17,0690449,051,Black,Skinny fit,"Cotton 98%, Spandex 2%",,
97,0690449051,men_jeans_ripped,$ 39.99,2021-10-23  15:34:17,0690449,051,Denim gray,Skinny fit,"Cotton 98%, Spandex 2%",,
98,0690449051,men_jeans_ripped,$ 39.99,2021-10-23  15:34:17,0690449,051,Light denim blue/trashed,Skinny fit,"Cotton 98%, Spandex 2%",,
99,0690449051,men_jeans_ripped,$ 39.99,2021-10-23  15:34:17,0690449,051,Light denim gray/Trashed,Skinny fit,"Cotton 98%, Spandex 2%",,
100,0690449051,men_jeans_ripped,$ 39.99,2021-10-23  15:34:17,0690449,051,Light denim blue/trashed,Skinny fit,Lining: Polyester 100%,"The model is 184cm/6'0"" and wears a size 31/32",
101,0690449051,men_jeans_ripped,$ 39.99,2021-10-23  15:34:17,0690449,051,Light denim blue/trashed,Skinny fit,"Cotton 98%, Spandex 2%","The model is 184cm/6'0"" and wears a size 31/32",
102,0690449051,men_jeans_ripped,$ 39.99,2021-10-23  15:34:17,0690449,051,Denim blue,Skinny fit,Lining: Polyester 100%,"The model is 184cm/6'0"" and wears a size 31/32",
103,0690449051,men_jeans_ripped,$ 39.99,2021-10-23  15:34:17,0690449,051,Denim blue,Skinny fit,"Cotton 98%, Spandex 2%","The model is 184cm/6'0"" and wears a size 31/32",
104,0690449051,men_jeans_ripped,$ 39.99,2021-10-23  15:34:17,0690449,051,Black/washed,Skinny fit,Lining: Polyester 100%,"The model is 184cm/6'0"" and wears a size 31/32",
105,0690449051,men_jeans_ripped,$ 39.99,2021-10-23  15:34:17,0690449,051,Black/washed,Skinny fit,"Cotton 98%, Spandex 2%","The model is 184cm/6'0"" and wears a size 31/32",
106,0690449051,men_jeans_ripped,$ 39.99,2021-10-23  15:34:17,0690449,051,Light denim blue,Skinny fit,Lining: Polyester 100%,"The model is 184cm/6'0"" and wears a size 31/32",
107,0690449051,men_jeans_ripped,$ 39.99,2021-10-23  15:34:17,0690449,051,Light denim blue,Skinny fit,"Cotton 98%, Spandex 2%","The model is 184cm/6'0"" and wears a size 31/32",
108,0690449051,men_jeans_ripped,$ 39.99,2021-10-23  15:34:17,0690449,051,Black washed out,Skinny fit,Lining: Polyester 100%,"The model is 184cm/6'0"" and wears a size 31/32",
109,0690449051,men_jeans_ripped,$ 39.99,2021-10-23  15:34:17,0690449,051,Black washed out,Skinny fit,"Cotton 98%, Spandex 2%","The model is 184cm/6'0"" and wears a size 31/32",
110,0690449051,men_jeans_ripped,$ 39.99,2021-10-23  15:34:17,0690449,051,White,Skinny fit,Lining: Polyester 100%,"The model is 184cm/6'0"" and wears a size 31/32",
111,0690449051,men_jeans_ripped,$ 39.99,2021-10-23  15:34:17,0690449,051,White,Skinny fit,"Cotton 98%, Spandex 2%","The model is 184cm/6'0"" and wears a size 31/32",
112,0690449051,men_jeans_ripped,$ 39.99,2021-10-23  15:34:17,0690449,051,Black/washed,Skinny fit,Lining: Polyester 100%,"The model is 184cm/6'0"" and wears a size 31/32",
113,0690449051,men_jeans_ripped,$ 39.99,2021-10-23  15:34:17,0690449,051,Black/washed,Skinny fit,"Cotton 98%, Spandex 2%","The model is 184cm/6'0"" and wears a size 31/32",
114,0690449051,men_jeans_ripped,$ 39.99,2021-10-23  15:34:17,0690449,051,Dark denim blue/trashed,Skinny fit,Lining: Polyester 100%,"The model is 184cm/6'0"" and wears a size 31/32",
115,0690449051,men_jeans_ripped,$ 39.99,2021-10-23  15:34:17,0690449,051,Dark denim blue/trashed,Skinny fit,"Cotton 98%, Spandex 2%","The model is 184cm/6'0"" and wears a size 31/32",
116,0690449051,men_jeans_ripped,$ 39.99,2021-10-23  15:34:17,0690449,051,Dark blue/Trashed,Skinny fit,Lining: Polyester 100%,"The model is 184cm/6'0"" and wears a size 31/32",
117,0690449051,men_jeans_ripped,$ 39.99,2021-10-23  15:34:17,0690449,051,Dark blue/Trashed,Skinny fit,"Cotton 98%, Spandex 2%","The model is 184cm/6'0"" and wears a size 31/32",
118,0690449051,men_jeans_ripped,$ 39.99,2021-10-23  15:34:17,0690449,051,Dark blue/washed out,Skinny fit,Lining: Polyester 100%,"The model is 184cm/6'0"" and wears a size 31/32",
119,0690449051,men_jeans_ripped,$ 39.99,2021-10-23  15:34:17,0690449,051,Dark blue/washed out,Skinny fit,"Cotton 98%, Spandex 2%","The model is 184cm/6'0"" and wears a size 31/32",
120,0690449051,men_jeans_ripped,$ 39.99,2021-10-23  15:34:17,0690449,051,Denim blue/trashed,Skinny fit,Lining: Polyester 100%,"The model is 184cm/6'0"" and wears a size 31/32",
121,0690449051,men_jeans_ripped,$ 39.99,2021-10-23  15:34:17,0690449,051,Denim blue/trashed,Skinny fit,"Cotton 98%, Spandex 2%","The model is 184cm/6'0"" and wears a size 31/32",
122,0690449051,men_jeans_ripped,$ 39.99,2021-10-23  15:34:17,0690449,051,Black,Skinny fit,Lining: Polyester 100%,"The model is 184cm/6'0"" and wears a size 31/32",
123,0690449051,men_jeans_ripped,$ 39.99,2021-10-23  15:34:17,0690449,051,Black,Skinny fit,"Cotton 98%, Spandex 2%","The model is 184cm/6'0"" and wears a size 31/32",
124,0690449051,men_jeans_ripped,$ 39.99,2021-10-23  15:34:17,0690449,051,Denim gray,Skinny fit,Lining: Polyester 100%,"The model is 184cm/6'0"" and wears a size 31/32",
125,0690449051,men_jeans_ripped,$ 39.99,2021-10-23  15:34:17,0690449,051,Denim gray,Skinny fit,"Cotton 98%, Spandex 2%","The model is 184cm/6'0"" and wears a size 31/32",
126,0690449051,men_jeans_ripped,$ 39.99,2021-10-23  15:34:17,0690449,051,Light denim blue/trashed,Skinny fit,Lining: Polyester 100%,"The model is 184cm/6'0"" and wears a size 31/32",
127,0690449051,men_jeans_ripped,$ 39.99,2021-10-23  15:34:17,0690449,051,Light denim blue/trashed,Skinny fit,"Cotton 98%, Spandex 2%","The model is 184cm/6'0"" and wears a size 31/32",
128,0690449051,men_jeans_ripped,$ 39.99,2021-10-23  15:34:17,0690449,051,Light denim gray/Trashed,Skinny fit,Lining: Polyester 100%,"The model is 184cm/6'0"" and wears a size 31/32",
129,0690449051,men_jeans_ripped,$ 39.99,2021-10-23  15:34:17,0690449,051,Light denim gray/Trashed,Skinny fit,"Cotton 98%, Spandex 2%","The model is 184cm/6'0"" and wears a size 31/32",
130,0690449051,men_jeans_ripped,$ 39.99,2021-10-23  15:34:17,0690449,051,Gray,Skinny fit,Lining: Polyester 100%,"The model is 184cm/6'0"" and wears a size 31/32",
131,0690449051,men_jeans_ripped,$ 39.99,2021-10-23  15:34:17,0690449,051,Gray,Skinny fit,"Cotton 98%, Spandex 2%","The model is 184cm/6'0"" and wears a size 31/32",
132,0690449051,men_jeans_ripped,$ 39.99,2021-10-23  15:34:17,0690449,051,Light denim blue/trashed,Skinny fit,"Cotton 98%, Spandex 2%","The model is 187cm/6'2"" and wears a size 32/32",
133,0690449051,men_jeans_ripped,$ 39.99,2021-10-23  15:34:17,0690449,051,Light denim blue/trashed,Skinny fit,"Pocket lining: Polyester 65%, Cotton 35%","The model is 187cm/6'2"" and wears a size 32/32",
134,0690449051,men_jeans_ripped,$ 39.99,2021-10-23  15:34:17,0690449,051,Denim blue,Skinny fit,"Cotton 98%, Spandex 2%","The model is 187cm/6'2"" and wears a size 32/32",
135,0690449051,men_jeans_ripped,$ 39.99,2021-10-23  15:34:17,0690449,051,Denim blue,Skinny fit,"Pocket lining: Polyester 65%, Cotton 35%","The model is 187cm/6'2"" and wears a size 32/32",
136,0690449051,men_jeans_ripped,$ 39.99,2021-10-23  15:34:17,0690449,051,Black/washed,Skinny fit,"Cotton 98%, Spandex 2%","The model is 187cm/6'2"" and wears a size 32/32",
137,0690449051,men_jeans_ripped,$ 39.99,2021-10-23  15:34:17,0690449,051,Black/washed,Skinny fit,"Pocket lining: Polyester 65%, Cotton 35%","The model is 187cm/6'2"" and wears a size 32/32",
138,0690449051,men_jeans_ripped,$ 39.99,2021-10-23  15:34:17,0690449,051,Light denim blue,Skinny fit,"Cotton 98%, Spandex 2%","The model is 187cm/6'2"" and wears a size 32/32",
139,0690449051,men_jeans_ripped,$ 39.99,2021-10-23  15:34:17,0690449,051,Light denim blue,Skinny fit,"Pocket lining: Polyester 65%, Cotton 35%","The model is 187cm/6'2"" and wears a size 32/32",
140,0690449051,men_jeans_ripped,$ 39.99,2021-10-23  15:34:17,0690449,051,Black washed out,Skinny fit,"Cotton 98%, Spandex 2%","The model is 187cm/6'2"" and wears a size 32/32",
141,0690449051,men_jeans_ripped,$ 39.99,2021-10-23  15:34:17,0690449,051,Black washed out,Skinny fit,"Pocket lining: Polyester 65%, Cotton 35%","The model is 187cm/6'2"" and wears a size 32/32",
142,0690449051,men_jeans_ripped,$ 39.99,2021-10-23  15:34:17,0690449,051,White,Skinny fit,"Cotton 98%, Spandex 2%","The model is 187cm/6'2"" and wears a size 32/32",
143,0690449051,men_jeans_ripped,$ 39.99,2021-10-23  15:34:17,0690449,051,White,Skinny fit,"Pocket lining: Polyester 65%, Cotton 35%","The model is 187cm/6'2"" and wears a size 32/32",
144,0690449051,men_jeans_ripped,$ 39.99,2021-10-23  15:34:17,0690449,051,Black/washed,Skinny fit,"Cotton 98%, Spandex 2%","The model is 187cm/6'2"" and wears a size 32/32",
145,0690449051,men_jeans_ripped,$ 39.99,2021-10-23  15:34:17,0690449,051,Black/washed,Skinny fit,"Pocket lining: Polyester 65%, Cotton 35%","The model is 187cm/6'2"" and wears a size 32/32",
146,0690449051,men_jeans_ripped,$ 39.99,2021-10-23  15:34:17,0690449,051,Dark denim blue/trashed,Skinny fit,"Cotton 98%, Spandex 2%","The model is 187cm/6'2"" and wears a size 32/32",
147,0690449051,men_jeans_ripped,$ 39.99,2021-10-23  15:34:17,0690449,051,Dark denim blue/trashed,Skinny fit,"Pocket lining: Polyester 65%, Cotton 35%","The model is 187cm/6'2"" and wears a size 32/32",
148,0690449051,men_jeans_ripped,$ 39.99,2021-10-23  15:34:17,0690449,051,Black/trashed,Skinny fit,"Cotton 98%, Spandex 2%","The model is 187cm/6'2"" and wears a size 32/32",
